VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1G1RB6E46C,Chelan,Wenatchee,WA,98801,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,12,230675042,POINT (-120.336499 47.425146),PUD NO 1 OF CHELAN COUNTY,53007960804
1N4AZ0CP7F,Snohomish,Everett,WA,98201,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,38,117024386,POINT (-122.195157 47.988773),PUGET SOUND ENERGY INC,53061040300
1N4BZ0CP9H,Snohomish,Edmonds,WA,98020,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,32,179409142,POINT (-122.370709 47.801416),PUGET SOUND ENERGY INC,53061050700
1G1RB6S50J,Benton,Kennewick,WA,99337,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,16,132924403,POINT (-119.102002 46.147282),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011504
KNDCE3LC1H,Snohomish,Everett,WA,98201,2017,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,38,349747408,POINT (-122.195157 47.988773),PUGET SOUND ENERGY INC,53061040100
1N4AZ0CPXE,King,Seattle,WA,98103,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46,177229923,POINT (-122.343577 47.672491),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700
LYVBR0DM7K,King,Seattle,WA,98136,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,34,202104157,POINT (-122.388955 47.537382),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010602
5UXKT0C34H,King,Seattle,WA,98125,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,46,144177008,POINT (-122.303604 47.716244),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900
5YJXCDE21M,King,Shoreline,WA,98177,2021,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,134902022,POINT (-122.370159 47.743354),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900
5YJ3E1EA3J,King,Seattle,WA,98136,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,34,336434822,POINT (-122.388955 47.537382),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010602
5YJYGDEE8M,King,Seattle,WA,98117,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,180366735,POINT (-122.379354 47.687571),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003301
7FCTGAAL3N,Whatcom,Bellingham,WA,98225,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,209712303,POINT (-122.47122 48.75235),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000600
WBY1Z4C52G,Kitsap,Bainbridge Island,WA,98110,2016,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,23,279095029,POINT (-122.534497 47.643688),PUGET SOUND ENERGY INC,53035091002
5YJXCDE25H,King,Kirkland,WA,98034,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,45,150444493,POINT (-122.204248 47.719278),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022005
1G1RB6S54K,Clallam,Port Angeles,WA,98362,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,24,131875397,POINT (-123.362968 48.075894),BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA),53009001100
5YJ3E1EB1K,King,Seattle,WA,98126,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,34,477320854,POINT (-122.374864 47.548552),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010702
KNDCC3LC8H,Pierce,Tacoma,WA,98405,2017,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,27,348471812,POINT (-122.469847 47.247509),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061300
2C4RC1N74H,Snohomish,Lynnwood,WA,98087,2017,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,21,203273731,POINT (-122.266367 47.863478),PUGET SOUND ENERGY INC,53061051803
KMHE14L20H,Snohomish,Lynnwood,WA,98087,2017,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,0,21,296544706,POINT (-122.266367 47.863478),PUGET SOUND ENERGY INC,53061041816
2C4RC1N79L,Spokane,Spokane,WA,99208,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,7,156725369,POINT (-117.440012 47.753036),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010506
3FA6P0PU1G,Pierce,Puyallup,WA,98375,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,2,265618356,POINT (-122.321062 47.103797),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073128
5YJ3E1EAXJ,Clark,Camas,WA,98607,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,18,135296780,POINT (-122.408498 45.620943),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603
3C3CFFGE9D,King,Vashon,WA,98070,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,34,270457120,POINT (-122.469161 47.415443),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701
5YJ3E1EB5M,King,Seattle,WA,98117,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,180745946,POINT (-122.379354 47.687571),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003400
7FCTGAAA9N,Snohomish,Mountlake Terrace,WA,98043,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,216881325,POINT (-122.306552 47.792041),PUGET SOUND ENERGY INC,53061051100
WA1LAAGE5K,Snohomish,Lynnwood,WA,98087,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,32,200517859,POINT (-122.266367 47.863478),PUGET SOUND ENERGY INC,53061051802
JA3215H15C,San Juan,Lopez Island,WA,98261,2012,MITSUBISHI,I-MIEV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,62,0,40,233048133,POINT (-122.896991 48.501028),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960501
5YJ3E1EA1J,Snohomish,Bothell,WA,98021,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,1,3604212,POINT (-122.212105 47.792368),PUGET SOUND ENERGY INC,53061051938
KNDCE3LGXN,Island,Langley,WA,98260,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10,194698444,POINT (-122.438132 48.029812),PUGET SOUND ENERGY INC,53029972000
KNDC3DLCXN,Whatcom,Bellingham,WA,98226,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,193804390,POINT (-122.454718 48.801538),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073940002
3FA6P0SUXF,Thurston,Olympia,WA,98501,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,35,148828858,POINT (-122.874042 46.998873),PUGET SOUND ENERGY INC,53067011720
5YJYGDEE3M,King,Sammamish,WA,98074,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,184934501,POINT (-122.042724 47.623594),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318
5YJSA1H16F,King,Covington,WA,98042,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,47,249517880,POINT (-122.116674 47.363112),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032005
5YJ3E1EA8M,King,Bellevue,WA,98004,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,179091902,POINT (-122.203169 47.619011),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902
5YJ3E1EB6J,King,Seattle,WA,98117,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,36,475041717,POINT (-122.379354 47.687571),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702
JTDKARFPXJ,Island,Coupeville,WA,98239,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,10,138455327,POINT (-122.663093 48.194534),PUGET SOUND ENERGY INC,53029971100
5YJSA1E22G,Snohomish,Sultan,WA,98294,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,39,151781829,POINT (-121.561247 47.859677),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053802
1FMCU0EZ1N,King,Bellevue,WA,98008,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,48,205752067,,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403
1N4AZ1CP9J,Thurston,Olympia,WA,98512,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,22,172102262,POINT (-123.020941 46.96755),PUGET SOUND ENERGY INC,53067010910
WMW13DJ02N,Mason,Belfair,WA,98528,2022,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35,157599116,POINT (-122.82764 47.45054),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960402
1N4AZ0CP5D,Thurston,Olympia,WA,98506,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,22,148762428,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067012100
1C4JJXP60M,King,Sammamish,WA,98075,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,41,185952287,POINT (-122.028168 47.586173),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
1G1RE6E49D,Franklin,Pasco,WA,99301,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,9,208156427,POINT (-119.09467 46.23542),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020605
3C3CFFGE6J,Whatcom,Bellingham,WA,98229,2018,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,176292315,POINT (-122.414936 48.709388),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101
5YJ3E1EA7M,Snohomish,Monroe,WA,98272,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,39,181412556,POINT (-121.92791 47.853585),PUGET SOUND ENERGY INC,53061052203
1N4AZ0CP2F,Spokane,Spokane,WA,99223,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,6,226572041,POINT (-117.36043 47.63396),MODERN ELECTRIC WATER COMPANY,53063004701
WP0AC2Y10M,Clark,Camas,WA,98607,2021,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192,0,18,146923850,POINT (-122.408498 45.620943),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040609
WMEEJ9AA9F,Skagit,Anacortes,WA,98221,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,0,40,333438654,POINT (-122.628418 48.487079),PUGET SOUND ENERGY INC,53057940500
2C4RC1S7XM,Cowlitz,Longview,WA,98632,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,19,169560044,POINT (-123.011746 46.173162),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000802
5YJ3E1EC9L,King,Seattle,WA,98109,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,43,102904826,POINT (-122.346385 47.630685),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007303
1N4AZ1CP3J,Snohomish,Sultan,WA,98294,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,39,475868312,POINT (-121.561247 47.859677),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053802
5YJSA1E46G,King,Kirkland,WA,98033,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,45,105418449,POINT (-122.188994 47.678406),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
3C3CFFGE7H,Spokane,Spokane,WA,99208,2017,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,3,154086754,POINT (-117.440012 47.753036),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063000800
KNDC3DLC7N,Thurston,Olympia,WA,98512,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35,211132911,POINT (-123.020941 46.96755),PUGET SOUND ENERGY INC,53067011901
5YJ3E1EA0J,King,Renton,WA,98055,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,11,475627799,POINT (-122.2016 47.447869),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025703
1FADP5CU6G,King,North Bend,WA,98045,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,5,1963867,POINT (-121.668459 47.426482),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704
WVWKR7AU7H,King,Seattle,WA,98115,2017,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,46,184523594,POINT (-122.297534 47.685291),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002600
5YJXCBE28L,Thurston,Lacey,WA,98503,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,22,172688785,POINT (-122.80237 47.02499),PUGET SOUND ENERGY INC,53067011626
5YJ3E1EB5J,Pierce,Tacoma,WA,98409,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,29,475588522,POINT (-122.480106 47.211446),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053062902
JTDKARFP6L,Thurston,Tumwater,WA,98501,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,22,112689454,POINT (-122.874042 46.998873),PUGET SOUND ENERGY INC,53067010801
5YJ3E1EB6N,King,Bellevue,WA,98008,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,210081217,,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403
1N4BZ1CP1K,Pierce,Steilacoom,WA,98388,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,28,196392822,POINT (-122.596722 47.168908),BONNEVILLE POWER ADMINISTRATION||TOWN OF STEILACOOM|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072109
5YJ3E1EB0J,King,Sammamish,WA,98074,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45,473891743,POINT (-122.042724 47.623594),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
5YJYGDEE8M,Clallam,Sequim,WA,98382,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24,148961837,POINT (-123.092863 48.056267),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002002
JTMAB3FV7M,Kitsap,Bremerton,WA,98312,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,35,172289862,POINT (-122.724682 47.57271),PUGET SOUND ENERGY INC,53035080900
5YJSA1S2XF,Chelan,Leavenworth,WA,98826,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,12,199900865,POINT (-120.730403 47.749932),PUD NO 1 OF CHELAN COUNTY,53007960201
5YJ3E1EBXK,Thurston,Olympia,WA,98506,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,22,478539540,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067012211
5UXTA6C09M,King,Sammamish,WA,98075,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,41,152376843,POINT (-122.028168 47.586173),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032218
5YJYGDEE1L,King,Issaquah,WA,98029,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,5,125792635,POINT (-122.014191 47.559121),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220
JHMZC5F19J,Kitsap,Bremerton,WA,98312,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,35,308081070,POINT (-122.724682 47.57271),PUGET SOUND ENERGY INC,53035092102
5YJYGDEE9M,Thurston,Olympia,WA,98502,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,196606679,POINT (-102.71236 22.94812),PUGET SOUND ENERGY INC,53067012002
1N4AZ0CP9E,King,Seattle,WA,98107,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,36,141011776,POINT (-122.375438 47.667804),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003201
5YJ3E1EAXN,King,Seattle,WA,98112,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,196078340,POINT (-122.296466 47.631708),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
5YJ3E1EB4N,King,Maple Valley,WA,98038,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,185658182,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032010
1G1FZ6S04L,King,Seattle,WA,98118,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,37,138129967,,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010301
5YJ3E1EA5L,King,Redmond,WA,98052,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,48,127355070,POINT (-122.122018 47.678465),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803
1FTFW1ED4M,Grays Harbor,Ocean Shores,WA,98569,2021,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24,183108656,POINT (-124.16408 47.01156),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027000201
WA1E2AFY8M,Clark,Vancouver,WA,98683,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,17,140138876,POINT (-122.510748 45.603727),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041310
5YJ3E1EB0L,King,Issaquah,WA,98027,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,41,105018987,POINT (-122.010741 47.506838),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023404
KM8KNDAF5N,King,Seattle,WA,98115,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,208226672,POINT (-122.297534 47.685291),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003601
5YJSA1H17E,Clark,Camas,WA,98607,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,18,208034872,POINT (-122.408498 45.620943),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041325
WVWKR7AU3H,King,Seattle,WA,98103,2017,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,43,156770582,POINT (-122.343577 47.672491),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005100
1FTFW1ED5M,Spokane,Spokane,WA,99208,2021,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,184912437,POINT (-117.440012 47.753036),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010702
5YJXCBE20H,King,Bellevue,WA,98008,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,48,102730687,,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403
5YJ3E1EB8N,Pierce,Puyallup,WA,98371,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25,190269103,POINT (-122.320103 47.197193),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053940010
3C3CFFGE2F,King,Seattle,WA,98102,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,43,341690625,POINT (-122.321673 47.634289),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500
5YJ3E1EA2N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,211829593,POINT (-122.326676 47.445709),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
YV4BR0DL6N,King,Seattle,WA,98125,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,46,187330867,POINT (-122.303604 47.716244),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000700
WVGJNPE20N,Skagit,Burlington,WA,98233,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,211443431,POINT (-122.342773 48.49381),PUGET SOUND ENERGY INC,53057951700
KNDCC3LC0H,Pierce,Tacoma,WA,98405,2017,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,27,279678227,POINT (-122.469847 47.247509),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061100
